Date,NDX_Close,NDX_DailyReturn,RF_Annual_Pct,RF_Daily_Pct,NDX2L_DailyReturn,NDX3L_DailyReturn,NDX2L_Adj_DailyReturn,NDX3L_Adj_DailyReturn,NDX_Indexed,NDX2L,NDX3L,NDX2L_adj,NDX3L_adj
2022/4/20,13998.53,-1.49,0.6437,0.002554,-2.98,-4.47,-2.9863,-4.4786,12544.35375,126576.6765,97387.87708,28568.85863,7184.824087
2022/4/21,13720.45,-1.99,0.6491,0.002576,-3.98,-5.97,-3.9863,-5.9786,12294.72111,121538.9247,91573.82082,27430.00519,6755.269061
2022/4/22,13356.87,-2.65,0.6545,0.002597,-5.3,-7.95,-5.3064,-7.9587,11968.911,115097.3617,84293.70206,25974.46843,6217.638377
2022/4/25,13533.22,1.32,0.6707,0.002661,2.64,3.96,2.6336,3.9512,12126.90063,118135.9321,87631.73266,26658.52391,6463.308774
2022/4/26,13009.71,-3.87,0.6761,0.002683,-7.74,-11.61,-7.7465,-11.6189,11657.58957,108992.2109,77457.6885,24593.43396,5712.346119
2022/4/27,13003.36,-0.05,0.6815,0.002704,-0.1,-0.15,-0.1065,-0.1589,11651.76078,108883.2187,77341.50197,24567.24832,5703.269165
2022/4/28,13456.06,3.48,0.6869,0.002726,6.96,10.44,6.9535,10.4311,12057.24205,116461.4907,85415.95477,26275.53302,6298.180396
2022/4/29,12854.8,-4.47,0.6923,0.002747,-8.94,-13.41,-8.9465,-13.419,11518.28333,106049.8335,73961.67524,23924.788,5453.028431
2022/5/2,13075.85,1.72,0.7085,0.002811,3.44,5.16,3.4334,5.1509,11716.39781,109697.9477,77778.09768,24746.22617,5733.907665
2022/5/3,13089.9,0.11,0.7139,0.002833,0.22,0.33,0.2134,0.3208,11729.28584,109939.2832,78034.7654,24799.03397,5752.30447
2022/5/4,13535.71,3.41,0.7193,0.002854,6.82,10.23,6.8134,10.2208,12129.25449,117437.1423,86017.7219,26488.68538,6340.235978
2022/5/5,12850.55,-5.06,0.7247,0.002876,-10.12,-15.18,-10.1266,-15.1892,11515.51421,105552.5035,72960.23172,23806.27013,5377.202108
2022/5/6,12693.53,-1.22,0.7301,0.002897,-2.44,-3.66,-2.4467,-3.6693,11375.02494,102977.0225,70289.88724,23223.81,5179.897176
2022/5/9,12187.72,-3.98,0.7462,0.002961,-7.96,-11.94,-7.9667,-11.9494,10922.29895,94780.05147,61897.2747,21373.6315,4560.929784
2022/5/10,12345.86,1.3,0.7516,0.002983,2.6,3.9,2.5932,3.8905,11064.28884,97244.33281,64311.26842,21927.90265,4738.374696
2022/5/11,11967.56,-3.06,0.757,0.003004,-6.12,-9.18,-6.1268,-9.1895,10725.7216,91292.97964,58407.49398,20584.42962,4302.941738
2022/5/12,11945.5,-0.18,0.7624,0.003026,-0.36,-0.54,-0.3668,-0.5495,10706.4153,90964.32491,58092.09351,20508.92688,4279.295216
2022/5/13,12387.4,3.7,0.7678,0.003047,7.4,11.1,7.3932,11.0904,11102.55266,97695.68495,64540.31589,22025.18941,4753.886772
2022/5/16,12243.58,-1.16,0.784,0.003111,-2.32,-3.48,-2.3269,-3.4897,10973.76305,95429.14506,62294.31289,21512.68945,4587.989695
2022/5/17,12564.1,2.62,0.7894,0.003133,5.24,7.86,5.2331,7.8502,11261.27565,100429.6323,67190.64589,22638.46947,4948.15802
2022/5/18,11928.31,-5.06,0.7948,0.003154,-10.12,-15.18,-10.1269,-15.1898,10691.4551,90266.15348,56991.10584,20345.88889,4196.542704
2022/5/19,11875.63,-0.44,0.8002,0.003175,-0.88,-1.32,-0.8869,-1.3298,10644.41269,89471.81133,56238.82324,20165.43199,4140.735275
2022/5/20,11835.62,-0.34,0.8056,0.003197,-0.68,-1.02,-0.687,-1.0299,10608.22169,88863.40301,55665.18725,20026.90218,4098.090428
2022/5/23,12034.28,1.68,0.8218,0.003261,3.36,5.04,3.353,5.03,10786.43982,91849.21335,58470.71269,20698.398,4304.223788
2022/5/24,11769.84,-2.2,0.8272,0.003283,-4.4,-6.6,-4.4071,-6.6101,10549.13814,87807.84797,54611.64565,19786.20876,4019.712135
2022/5/25,11943.93,1.48,0.8326,0.003304,2.96,4.44,2.9529,4.4299,10705.26538,90406.96027,57036.40271,20370.48089,4197.781362
2022/5/26,12276.79,2.79,0.838,0.003325,5.58,8.37,5.5729,8.3599,11003.94229,95451.66865,61810.34962,21505.70839,4548.709887
2022/5/27,12681.42,3.3,0.8434,0.003347,6.6,9.9,6.5929,9.8898,11367.07238,101751.4788,67929.57423,22923.55466,4998.568848
2022/5/31,12642.1,-0.31,0.865,0.003432,-0.62,-0.93,-0.6272,-0.9404,11331.83446,101120.6196,67297.82919,22779.77759,4951.564454
2022/6/1,12548.36,-0.74,0.8704,0.003454,-1.48,-2.22,-1.4872,-2.2304,11247.97889,99624.03444,65803.81739,22440.99133,4841.124767
2022/6/2,12892.89,2.75,0.8758,0.003475,5.5,8.25,5.4928,8.2396,11557.2983,105103.3563,71232.63232,23673.61997,5240.012016
2022/6/3,12548.02,-2.67,0.8812,0.003497,-5.34,-8.01,-5.3473,-8.0205,11248.71844,99490.83711,65526.89847,22407.7284,4819.73761
2022/6/6,12599.63,0.41,0.8974,0.003561,0.82,1.23,0.8127,1.2194,11294.83819,100306.662,66332.87932,22589.8291,4878.508813
2022/6/7,12711.67,0.89,0.9028,0.003582,1.78,2.67,1.7726,2.6593,11395.36225,102092.1206,68103.9672,22990.2672,5008.245102
2022/6/8,12615.13,-0.76,0.9082,0.003604,-1.52,-2.28,-1.5274,-2.2907,11308.75749,100540.3203,66551.19675,22639.11991,4893.521245
2022/6/9,12269.78,-2.74,0.9136,0.003625,-5.48,-8.22,-5.4874,-8.2307,10998.89754,95030.71077,61080.68838,21396.82196,4490.74811
2022/6/10,11832.82,-3.56,0.919,0.003647,-7.12,-10.68,-7.1274,-10.6908,10607.33678,88264.52416,54557.27086,19871.78134,4010.651867
2022/6/13,11288.32,-4.6,0.9352,0.003711,-9.2,-13.8,-9.2075,-13.8109,10119.39929,80144.18794,47028.36748,18042.09089,3456.744191
2022/6/14,11311.69,0.21,0.9405,0.003732,0.42,0.63,0.4125,0.619,10140.65003,80480.79353,47324.64619,18116.51413,3478.142933
2022/6/15,11593.77,2.49,0.9459,0.003754,4.98,7.47,4.9725,7.459,10393.15222,84488.73705,50859.79726,19017.35352,3737.57763
2022/6/16,11127.57,-4.02,0.9513,0.003775,-8.04,-12.06,-8.0475,-12.071,9975.347497,77695.84259,44726.10571,17486.92343,3286.413049
2022/6/17,11265.99,1.24,0.9567,0.003797,2.48,3.72,2.4724,3.7089,10099.04181,79622.69948,46389.91685,17919.276,3408.303308
2022/6/21,11546.76,2.49,0.9783,0.003882,4.98,7.47,4.9723,7.4587,10350.50795,83587.90992,49855.24364,18810.28474,3662.519907
2022/6/22,11527.71,-0.16,0.9837,0.003904,-0.32,-0.48,-0.3277,-0.4913,10333.94713,83320.42861,49615.93847,18748.64842,3644.525968
2022/6/23,11697.68,1.47,0.9891,0.003925,2.94,4.41,2.9323,4.3987,10485.85616,85770.04921,51804.00135,19298.41599,3804.836192
2022/6/24,12105.85,3.49,0.9945,0.003947,6.98,10.47,6.9723,10.4586,10851.81254,91756.79864,57227.88029,20643.95629,4202.769358
2022/6/27,12008.24,-0.81,1.0107,0.004011,-1.62,-2.43,-1.6278,-2.4415,10763.91286,90270.3385,55837.2428,20307.91798,4100.158173
2022/6/28,11637.77,-3.09,1.0161,0.004032,-6.18,-9.27,-6.1878,-9.2816,10431.30795,84691.63158,50661.1304,19051.30422,3719.599678
2022/6/29,11658.26,0.18,1.0215,0.004054,0.36,0.54,0.3522,0.5284,10450.0843,84996.52146,50934.7005,19118.39844,3739.254071
2022/6/30,11503.72,-1.33,1.0269,0.004075,-2.66,-3.99,-2.6678,-4.0016,10311.09818,82735.61399,48902.40595,18608.34923,3589.622506
2022/7/1,11585.68,0.71,1.0323,0.004096,1.42,2.13,1.4121,2.1183,10384.30698,83910.45971,49944.0272,18871.12401,3665.66202
2022/7/5,11779.91,1.68,1.0539,0.004182,3.36,5.04,3.352,5.0281,10558.76334,86729.85115,52461.20617,19503.69315,3849.976775
2022/7/6,11852.59,0.62,1.0593,0.004204,1.24,1.86,1.232,1.8481,10624.22767,87805.30131,53436.9846,19743.98385,3921.12823
2022/7/7,12109.05,2.16,1.0647,0.004225,4.32,6.48,4.312,6.4681,10853.71099,91598.49032,56899.7012,20595.34546,4174.74908
2022/7/8,12125.69,0.14,1.0701,0.004246,0.28,0.42,0.272,0.408,10868.90618,91854.96609,57138.67995,20651.36147,4191.782692
2022/7/11,11860.28,-2.19,1.0863,0.004311,-4.38,-6.57,-4.3881,-6.5821,10630.87714,87831.71858,53384.66868,19745.16311,3915.874807
2022/7/12,11744.99,-0.97,1.0917,0.004332,-1.94,-2.91,-1.9481,-2.9222,10527.75763,86127.78324,51831.17482,19360.50722,3801.446831
2022/7/13,11728.53,-0.14,1.0971,0.004353,-0.28,-0.42,-0.2881,-0.4322,10513.01877,85886.62545,51613.48388,19304.72509,3785.017018
2022/7/14,11768.4,0.34,1.1025,0.004375,0.68,1.02,0.6719,1.0078,10548.76303,86470.6545,52139.94142,19434.42491,3823.160837
2022/7/15,11983.62,1.83,1.1079,0.004396,3.66,5.49,3.6518,5.4777,10741.80539,89635.48045,55002.4242,20144.13782,4032.582706
2022/7/18,11877.5,-0.89,1.1241,0.004461,-1.78,-2.67,-1.7882,-2.6824,10646.20333,88039.9689,53533.85948,19783.91423,3924.412178
2022/7/19,12249.42,3.13,1.1295,0.004482,6.26,9.39,6.2517,9.3775,10979.42949,93551.27096,58560.68888,21020.75473,4292.425658
2022/7/20,12439.68,1.55,1.1348,0.004503,3.1,4.65,3.0917,4.6375,11149.61065,96451.36035,61283.76091,21670.65904,4491.486949
2022/7/21,12619.41,1.44,1.1402,0.004525,2.88,4.32,2.8717,4.3075,11310.16504,99229.15953,63931.21939,22292.97651,4684.95588
2022/7/22,12396.47,-1.77,1.1456,0.004546,-3.54,-5.31,-3.5483,-5.3226,11109.97512,95716.44729,60536.47164,21501.95125,4435.595145
2022/7/25,12328.41,-0.55,1.1618,0.00461,-1.1,-1.65,-1.1084,-1.6627,11048.87026,94663.56637,59537.61985,21263.62786,4361.843929
2022/7/26,12086.9,-1.96,1.1672,0.004632,-3.92,-5.88,-3.9284,-5.8928,10832.3124,90952.75456,56036.80781,20428.30714,4104.811117
2022/7/27,12601.47,4.26,1.1726,0.004653,8.52,12.78,8.5116,12.7672,11293.76891,98701.92925,63198.31184,22167.0782,4628.880617
2022/7/28,12717.87,0.92,1.178,0.004675,1.84,2.76,1.8316,2.7472,11397.67158,100518.0448,64942.58525,22573.08053,4756.043305
2022/7/29,12947.98,1.81,1.1834,0.004696,3.62,5.43,3.6115,5.4171,11603.96944,104156.798,68468.96763,23388.31502,5013.683673
2022/8/1,12940.78,-0.06,1.1996,0.00476,-0.12,-0.18,-0.1285,-0.193,11597.00706,104031.8098,68345.72349,23358.25396,5004.00662
2022/8/2,12901.6,-0.3,1.205,0.004782,-0.6,-0.9,-0.6086,-0.9131,11562.21604,103407.619,67730.61198,23216.10692,4958.317254
2022/8/3,13253.26,2.73,1.2104,0.004803,5.46,8.19,5.4514,8.1769,11877.86453,109053.6749,73277.7491,24481.71603,5363.753972
2022/8/4,13311.04,0.44,1.2158,0.004825,0.88,1.32,0.8714,1.3069,11930.12714,110013.3473,74245.01539,24695.05106,5433.850656
2022/8/5,13207.69,-0.78,1.2212,0.004846,-1.56,-2.34,-1.5686,-2.3532,11837.07215,108297.1391,72507.68203,24307.68056,5305.982142
2022/8/8,13159.16,-0.37,1.2374,0.00491,-0.74,-1.11,-0.7487,-1.1233,11793.27498,107495.7402,71702.84676,24125.69378,5246.379372
2022/8/9,13008.17,-1.15,1.2428,0.004932,-2.3,-3.45,-2.3087,-3.4634,11657.65232,105023.3382,69229.09854,23568.70351,5064.678603
2022/8/10,13378.32,2.85,1.2482,0.004953,5.7,8.55,5.6913,8.5366,11989.89541,111009.6685,75148.18647,24910.06372,5497.030041
2022/8/11,13291.99,-0.65,1.2536,0.004975,-1.3,-1.95,-1.3087,-1.9634,11911.96109,109566.5428,73682.79683,24584.05465,5389.099089
2022/8/12,13565.87,2.06,1.259,0.004996,4.12,6.18,4.1112,6.1665,12157.34749,114080.6844,78236.39368,25594.76271,5721.418745
2022/8/15,13667.18,0.75,1.2752,0.00506,1.5,2.25,1.4912,2.2364,12248.52759,115791.8946,79996.71253,25976.42412,5849.371838
2022/8/16,13635.21,-0.23,1.2806,0.005082,-0.46,-0.69,-0.4689,-0.7037,12220.35598,115259.2519,79444.73522,25854.63326,5808.212419
2022/8/17,13470.86,-1.21,1.286,0.005103,-2.42,-3.63,-2.4289,-3.6437,12072.48967,112469.978,76560.89133,25226.65708,5596.578688
2022/8/18,13505.99,0.26,1.2914,0.005124,0.52,0.78,0.5111,0.7663,12103.87814,113054.8219,77158.06628,25355.59196,5639.462974
2022/8/19,13242.9,-1.95,1.2968,0.005146,-3.9,-5.85,-3.9089,-5.8638,11867.85252,108645.6839,72644.3194,24364.46323,5308.777054
2022/8/22,12890.54,-2.66,1.313,0.00521,-5.32,-7.98,-5.329,-7.9939,11552.16764,102865.7335,66847.30272,23066.08586,4884.398069
2022/8/23,12881.79,-0.07,1.3184,0.005232,-0.14,-0.21,-0.149,-0.224,11544.08113,102721.7214,66706.92338,23031.71707,4873.459205
2022/8/24,12917.86,0.28,1.3238,0.005253,0.56,0.84,0.551,0.826,11576.40455,103296.9631,67267.26154,23158.61657,4913.714073
2022/8/25,13143.58,1.75,1.3292,0.005274,3.5,5.25,3.491,5.236,11778.99163,106912.3568,70798.79277,23967.07363,5170.994133
2022/8/26,12605.17,-4.1,1.3345,0.005296,-8.2,-12.3,-8.2091,-12.3141,11296.05298,98145.54354,62090.54126,21999.60081,4534.233587
2022/8/29,12484.32,-0.96,1.3507,0.00536,-1.92,-2.88,-1.9291,-2.8942,11187.61087,96261.1491,60302.33367,21575.19993,4403.003244
2022/8/30,12342.7,-1.13,1.3561,0.005381,-2.26,-3.39,-2.2692,-3.4043,11061.19086,94085.64713,58258.08456,21085.626,4253.113784
2022/8/31,12272.03,-0.57,1.3615,0.005403,-1.14,-1.71,-1.1492,-1.7243,10998.14208,93013.07075,57261.87131,20843.31573,4179.777433
2022/9/1,12274.62,0.02,1.3669,0.005424,0.04,0.06,0.0308,0.0457,11000.3417,93050.27598,57296.22843,20849.73668,4181.685889
2022/9/2,12098.44,-1.44,1.3723,0.005446,-2.88,-4.32,-2.8892,-4.3344,10841.93678,90370.42803,54821.03137,20247.34284,4000.435583
2022/9/6,12011.31,-0.72,1.3939,0.005531,-1.44,-2.16,-1.4493,-2.1746,10763.87484,89069.09387,53636.89709,19953.89784,3913.443915
2022/9/7,12259.39,2.07,1.3993,0.005553,4.14,6.21,4.1307,6.1954,10986.68705,92756.55436,56967.7484,20778.12898,4155.897507
2022/9/8,12321.19,0.5,1.4047,0.005574,1,1.5,0.9907,1.4854,11041.62048,93684.1199,57822.26462,20983.96874,4217.627523
2022/9/9,12588.29,2.17,1.4101,0.005596,4.34,6.51,4.3306,6.4953,11281.22365,97750.0107,61586.49405,21892.70772,4491.575783
2022/9/12,12739.72,1.2,1.4263,0.00566,2.4,3.6,2.3906,3.5852,11416.59833,100096.011,63803.60784,22416.06828,4652.607223
2022/9/13,12033.62,-5.54,1.4317,0.005681,-11.08,-16.62,-11.0895,-16.6349,10784.11878,89005.37295,53199.44821,19930.24933,3878.652769
2022/9/14,12134.4,0.84,1.4371,0.005703,1.68,2.52,1.6705,2.5051,10874.70538,90500.66321,54540.07431,20263.1896,3975.816993
2022/9/15,11927.49,-1.71,1.4425,0.005724,-3.42,-5.13,-3.4295,-5.1449,10688.74792,87405.54053,51742.1685,19568.26473,3771.263578
2022/9/16,11861.38,-0.55,1.4479,0.005746,-1.1,-1.65,-1.1095,-1.665,10629.95981,86444.07958,50888.42272,19351.15181,3708.472671
2022/9/19,11953.27,0.77,1.4641,0.00581,1.54,2.31,1.5304,2.2949,10711.8105,87775.31841,52063.94528,19647.30577,3793.577974
2022/9/20,11851.54,-0.85,1.4695,0.005831,-1.7,-2.55,-1.7096,-2.5652,10620.76011,86283.138,50736.31468,19311.41521,3696.266834
2022/9/21,11637.79,-1.8,1.4749,0.005853,-3.6,-5.4,-3.6096,-5.4152,10429.58643,83176.94503,47996.55368,18614.34602,3496.106687
2022/9/22,11501.65,-1.17,1.4803,0.005874,-2.34,-3.51,-2.3496,-3.5252,10307.56026,81230.60451,46311.87465,18176.97516,3372.860526
2022/9/23,11311.24,-1.66,1.4857,0.005896,-3.32,-4.98,-3.3297,-4.9953,10136.45476,78533.74844,44005.54329,17571.74272,3204.376594
2022/9/26,11254.11,-0.51,1.5019,0.00596,-1.02,-1.53,-1.0297,-1.5454,10084.75884,77732.70421,43332.25848,17390.80128,3154.855786
2022/9/27,11271.75,0.16,1.5073,0.005981,0.32,0.48,0.3102,0.4645,10100.89446,77981.44886,43540.25332,17444.75606,3169.511529
2022/9/28,11493.83,1.97,1.5127,0.006003,3.94,5.91,3.9302,5.8945,10299.88208,81053.91795,46113.48229,18130.37467,3356.338472
2022/9/29,11164.78,-2.86,1.5181,0.006024,-5.72,-8.58,-5.7298,-8.5955,10005.30545,76417.63384,42156.94551,17091.54157,3067.843052
2022/9/30,10971.22,-1.73,1.5235,0.006045,-3.46,-5.19,-3.4698,-5.2056,9832.213668,73773.58371,39969.00004,16498.49665,2908.143937
2022/10/3,11229.73,2.36,1.5396,0.00611,4.72,7.08,4.7101,7.0643,10064.25391,77255.69686,42798.80524,17275.59572,3113.583616
2022/10/4,11582.54,3.14,1.545,0.006131,6.28,9.42,6.2701,9.4042,10380.27148,82107.35463,46830.4527,18358.79268,3406.392669
2022/10/5,11573.18,-0.08,1.5504,0.006153,-0.16,-0.24,-0.1699,-0.2558,10371.96727,81975.98286,46718.05961,18327.59698,3397.679215
2022/10/6,11485.5,-0.76,1.5558,0.006174,-1.52,-2.28,-1.5299,-2.2958,10293.14032,80729.94792,45652.88785,18047.19505,3319.673937
2022/10/7,11039.47,-3.88,1.5612,0.006195,-7.76,-11.64,-7.77,-11.6559,9893.76647,74465.30396,40338.8917,16644.93427,2932.736634
2022/10/10,10926.97,-1.02,1.5774,0.00626,-2.04,-3.06,-2.05,-3.076,9792.850052,72946.21176,39104.52162,16303.70822,2842.525323
2022/10/11,10791.35,-1.24,1.5828,0.006281,-2.48,-3.72,-2.4901,-3.7361,9671.418712,71137.14571,37649.83341,15897.73759,2736.327038
2022/10/12,10785.61,-0.05,1.5882,0.006302,-0.1,-0.15,-0.1101,-0.1661,9666.583002,71066.00856,37593.35866,15880.23858,2731.782082
2022/10/13,11033.58,2.3,1.5936,0.006324,4.6,6.9,4.5899,6.8839,9888.914411,74335.04496,40187.30041,16609.12665,2919.834141
2022/10/14,10692.06,-3.1,1.599,0.006345,-6.2,-9.3,-6.2101,-9.3162,9582.358065,69726.27217,36449.88147,15577.68076,2647.817059
2022/10/17,11062.53,3.46,1.6152,0.00641,6.92,10.38,6.9098,10.3637,9913.907654,74551.3302,40233.37917,16654.07056,2922.228581
2022/10/18,11147.74,0.77,1.6206,0.006431,1.54,2.31,1.5298,2.2936,9990.244743,75699.42069,41162.77023,16908.8444,2989.25416
2022/10/19,11103.38,-0.4,1.626,0.006452,-0.8,-1.2,-0.8102,-1.2164,9950.283764,75093.82532,40668.81699,16771.84518,2952.892967
2022/10/20,11046.71,-0.51,1.6314,0.006474,-1.02,-1.53,-1.0302,-1.5464,9899.537316,74327.8683,40046.58409,16599.05431,2907.228259
2022/10/21,11310.33,2.39,1.6368,0.006495,4.78,7.17,4.7697,7.1535,10136.13626,77880.74041,42917.92417,17390.78521,3115.197342
2022/10/24,11430.26,1.06,1.653,0.006559,2.12,3.18,2.1097,3.1634,10243.5793,79531.81211,44282.71415,17757.6735,3213.743151
2022/10/25,11669.99,2.1,1.6584,0.006581,4.2,6.3,4.1896,6.2833,10458.69447,82872.14821,47072.52515,18501.65774,3415.673758
2022/10/26,11405.9,-2.26,1.6638,0.006602,-4.52,-6.78,-4.5304,-6.7967,10222.32797,79126.32712,43881.00794,17663.46379,3183.520774
2022/10/27,11191.63,-1.88,1.6692,0.006624,-3.76,-5.64,-3.7704,-5.6567,10030.14821,76151.17722,41406.11909,16997.48169,3003.437296
2022/10/28,11546.21,3.17,1.6746,0.006645,6.34,9.51,6.3296,9.4932,10348.10391,80979.16185,45343.84102,18073.35175,3288.560136
2022/10/31,11405.57,-1.22,1.6908,0.006709,-2.44,-3.66,-2.4505,-3.6769,10221.85704,79003.2703,43684.25644,17630.46802,3167.642712
2022/11/1,11288.95,-1.02,1.6962,0.006731,-2.04,-3.06,-2.0505,-3.077,10117.5941,77391.60359,42347.51819,17268.95515,3070.175812
2022/11/2,10906.34,-3.39,1.7016,0.006752,-6.78,-10.17,-6.7905,-10.187,9774.607656,72144.45286,38040.77559,16096.30294,2757.417109
2022/11/3,10690.6,-1.98,1.707,0.006774,-3.96,-5.94,-3.9705,-5.957,9581.070424,69287.53253,35781.15352,15457.19223,2593.156687
2022/11/4,10857.03,1.56,1.7124,0.006795,3.12,4.68,3.1094,4.6629,9730.535123,71449.30355,37455.71151,15937.82359,2714.073452
2022/11/7,10977,1.1,1.7285,0.006859,2.2,3.3,2.1894,3.2828,9837.571009,73021.18822,38691.74999,16286.76166,2803.170765
2022/11/8,11059.5,0.75,1.7339,0.006881,1.5,2.25,1.4893,2.2327,9911.352792,74116.50605,39562.31436,16529.32845,2865.758461
2022/11/9,10797.55,-2.37,1.7393,0.006902,-4.74,-7.11,-4.7507,-7.1273,9676.453731,70603.38366,36749.43381,15744.07427,2661.507362
2022/11/10,11605.96,7.49,1.7447,0.006924,14.98,22.47,14.9693,22.4527,10401.22012,81179.77053,45007.03159,18100.85302,3259.086582
2022/11/11,11817.01,1.82,1.7501,0.006945,3.64,5.46,3.6293,5.4426,10590.52232,84134.71418,47464.41551,18757.78459,3436.466214
2022/11/14,11700.94,-0.98,1.7663,0.007009,-1.96,-2.94,-1.9708,-2.9575,10486.7352,82485.67378,46068.96169,18388.1101,3334.832363
2022/11/15,11871.15,1.45,1.7717,0.007031,2.9,4.35,2.8892,4.3324,10638.79286,84877.75832,48072.96153,18919.37928,3479.312195
2022/11/16,11699.09,-1.45,1.7771,0.007052,-2.9,-4.35,-2.9108,-4.3676,10484.53037,82416.30333,45981.7877,18368.66984,3327.349887
2022/11/17,11676.86,-0.19,1.7825,0.007073,-0.38,-0.57,-0.3908,-0.5876,10464.60976,82103.12138,45719.69151,18296.87712,3307.79708
2022/11/18,11677.02,0,1.7879,0.007095,0,0,-0.0109,-0.0177,10464.60976,82103.12138,45719.69151,18294.88921,3307.212199
2022/11/21,11553.45,-1.06,1.8041,0.007159,-2.12,-3.18,-2.1309,-3.1978,10353.6849,80362.53521,44265.80532,17905.03811,3201.453824
2022/11/22,11724.84,1.48,1.8095,0.007181,2.96,4.44,2.949,4.4221,10506.91943,82741.26625,46231.20708,18433.06656,3343.026811
2022/11/23,11838.72,0.97,1.8149,0.007202,1.94,2.91,1.929,2.8921,10608.83655,84346.44681,47576.5352,18788.6456,3439.710621
2022/11/25,11756.03,-0.7,1.8257,0.007245,-1.4,-2.1,-1.411,-2.118,10534.57469,83165.59656,46577.42796,18523.53506,3366.858178
2022/11/28,11587.75,-1.43,1.8419,0.007309,-2.86,-4.29,-2.8711,-4.3081,10383.93028,80787.0605,44579.2563,17991.70975,3221.810216
2022/11/29,11503.45,-0.73,1.8473,0.007331,-1.46,-2.19,-1.4711,-2.2082,10308.12759,79607.56941,43602.97059,17727.03364,3150.667715
2022/11/30,12030.06,4.58,1.8527,0.007352,9.16,13.74,9.1489,13.7218,10780.23983,86899.62277,49594.01875,19348.85836,3582.996166
2022/12/1,12041.9,0.1,1.8581,0.007373,0.2,0.3,0.1889,0.2818,10791.02007,87073.42202,49742.80081,19385.4,3593.091661
2022/12/2,11994.26,-0.4,1.8635,0.007395,-0.8,-1.2,-0.8112,-1.2183,10747.85599,86376.83464,49145.8872,19228.1525,3549.317687
2022/12/5,11786.8,-1.73,1.8797,0.007459,-3.46,-5.19,-3.4712,-5.2084,10561.91808,83388.19616,46595.21565,18560.69932,3364.454666
2022/12/6,11549.68,-2.01,1.8851,0.00748,-4.02,-6.03,-4.0313,-6.0485,10349.62353,80035.99068,43785.52415,17812.47108,3160.95721
2022/12/7,11497.39,-0.45,1.8905,0.007502,-0.9,-1.35,-0.9113,-1.3685,10303.05022,79315.66676,43194.41957,17650.15107,3117.699644
2022/12/8,11637.5,1.22,1.8959,0.007523,2.44,3.66,2.4287,3.6415,10428.74743,81250.96903,44775.33533,18078.82151,3231.229473
2022/12/9,11563.33,-0.64,1.9013,0.007545,-1.28,-1.92,-1.2913,-1.9386,10362.00345,80210.95662,43915.64889,17845.36706,3168.589459
2022/12/12,11706.44,1.24,1.9175,0.007609,2.48,3.72,2.4686,3.7013,10490.49229,82200.18835,45549.31103,18285.90158,3285.868146
2022/12/13,11834.21,1.09,1.9228,0.00763,2.18,3.27,2.1686,3.2512,10604.83866,83992.15246,47038.7735,18682.44961,3392.699843
2022/12/14,11740.92,-0.79,1.9282,0.007652,-1.58,-2.37,-1.5914,-2.3888,10521.06043,82665.07645,45923.95457,18385.13306,3311.655178
2022/12/15,11345.22,-3.37,1.9336,0.007673,-6.74,-10.11,-6.7514,-10.1288,10166.5007,77093.45029,41281.04276,17143.87128,2976.222975
2022/12/16,11243.72,-0.89,1.939,0.007695,-1.78,-2.67,-1.7915,-2.6889,10076.01884,75721.18688,40178.83892,16836.74492,2896.195873
2022/12/19,11084.59,-1.42,1.9552,0.007759,-2.84,-4.26,-2.8515,-4.279,9932.939373,73570.70517,38467.22038,16356.64031,2772.267368
2022/12/20,11072.42,-0.11,1.9606,0.00778,-0.22,-0.33,-0.2316,-0.3491,9922.013139,73408.84962,38340.27855,16318.76649,2762.590696
2022/12/21,11235.88,1.48,1.966,0.007802,2.96,4.44,2.9484,4.4209,10068.85893,75581.75157,40042.58692,16799.91364,2884.722194
2022/12/22,10956.14,-2.49,1.9714,0.007823,-4.98,-7.47,-4.9916,-7.4891,9818.144346,71817.78034,37051.40568,15961.33034,2668.681359
2022/12/23,10985.45,0.27,1.9768,0.007845,0.54,0.81,0.5284,0.7908,9844.653336,72205.59635,37351.52206,16045.66771,2689.785795
2022/12/27,10822.51,-1.48,1.9984,0.00793,-2.96,-4.44,-2.9717,-4.4594,9698.952467,70068.3107,35693.11449,15568.8386,2569.838766
2022/12/28,10679.34,-1.32,2.0038,0.007952,-2.64,-3.96,-2.6517,-3.9794,9570.926294,68218.5073,34279.66715,15155.99636,2467.574723
2022/12/29,10951.05,2.54,2.0092,0.007973,5.08,7.62,5.0683,7.6006,9814.027822,71684.00747,36891.77779,15924.14123,2655.124266
2022/12/30,10939.76,-0.1,2.0146,0.007994,-0.2,-0.3,-0.2118,-0.3195,9804.213794,71540.63946,36781.10245,15890.41958,2646.641649
2023/1/3,10862.64,-0.7,2.0451,0.008115,-1.4,-2.1,-1.4119,-2.1197,9735.584298,70539.0705,36008.6993,15666.0651,2590.540184
2023/1/4,10914.8,0.48,2.0534,0.008149,0.96,1.44,0.9481,1.4202,9782.315102,71216.24558,36527.22457,15814.59219,2627.331318
2023/1/5,10741.22,-1.59,2.0618,0.008182,-3.18,-4.77,-3.192,-4.7899,9626.776292,68951.56897,34784.87596,15309.79807,2501.485947
2023/1/6,11040.35,2.78,2.0701,0.008215,5.56,8.34,5.548,8.3201,9894.400673,72785.27621,37685.93462,16159.18802,2709.611536
